DeliveryDate,Subtype,Counts
28/09/2021,SIMPLE RANGED WEAPON,3
28/09/2022,SIMPLE RANGED WEAPON,12
28/09/2023,SIMPLE RANGED WEAPON,10
28/10/2019,SIMPLE RANGED WEAPON,9
28/10/2020,SIMPLE RANGED WEAPON,4
28/10/2021,SIMPLE RANGED WEAPON,6
28/10/2022,SIMPLE RANGED WEAPON,7
28/10/2023,SIMPLE RANGED WEAPON,10
28/11/2019,SIMPLE RANGED WEAPON,10
28/11/2020,SIMPLE RANGED WEAPON,10
28/11/2021,SIMPLE RANGED WEAPON,9
28/11/2022,SIMPLE RANGED WEAPON,14
28/11/2023,SIMPLE RANGED WEAPON,13
28/12/2019,SIMPLE RANGED WEAPON,6
28/12/2020,SIMPLE RANGED WEAPON,8
28/12/2021,SIMPLE RANGED WEAPON,10
28/12/2022,SIMPLE RANGED WEAPON,13
28/12/2023,SIMPLE RANGED WEAPON,8
29/01/2019,SIMPLE RANGED WEAPON,5
29/01/2020,SIMPLE RANGED WEAPON,3
29/01/2021,SIMPLE RANGED WEAPON,8
29/01/2022,SIMPLE RANGED WEAPON,12
29/01/2023,SIMPLE RANGED WEAPON,11
29/02/2020,SIMPLE RANGED WEAPON,13
29/03/2019,SIMPLE RANGED WEAPON,10
29/03/2020,SIMPLE RANGED WEAPON,12
29/03/2021,SIMPLE RANGED WEAPON,7
29/03/2022,SIMPLE RANGED WEAPON,9
29/03/2023,SIMPLE RANGED WEAPON,8
29/04/2019,SIMPLE RANGED WEAPON,7
29/04/2020,SIMPLE RANGED WEAPON,7
29/04/2021,SIMPLE RANGED WEAPON,8
29/04/2022,SIMPLE RANGED WEAPON,14
29/04/2023,SIMPLE RANGED WEAPON,10
29/05/2019,SIMPLE RANGED WEAPON,7
29/05/2020,SIMPLE RANGED WEAPON,14
29/05/2021,SIMPLE RANGED WEAPON,5
29/05/2022,SIMPLE RANGED WEAPON,12
29/05/2023,SIMPLE RANGED WEAPON,7
29/06/2019,SIMPLE RANGED WEAPON,3
29/06/2020,SIMPLE RANGED WEAPON,9
29/06/2021,SIMPLE RANGED WEAPON,5
29/06/2022,SIMPLE RANGED WEAPON,5
29/06/2023,SIMPLE RANGED WEAPON,6
29/07/2019,SIMPLE RANGED WEAPON,15
29/07/2020,SIMPLE RANGED WEAPON,13
29/07/2021,SIMPLE RANGED WEAPON,4
29/07/2022,SIMPLE RANGED WEAPON,12
29/07/2023,SIMPLE RANGED WEAPON,6
29/08/2019,SIMPLE RANGED WEAPON,9
29/08/2020,SIMPLE RANGED WEAPON,9
29/08/2021,SIMPLE RANGED WEAPON,5
29/08/2022,SIMPLE RANGED WEAPON,10
29/08/2023,SIMPLE RANGED WEAPON,7
29/09/2019,SIMPLE RANGED WEAPON,10
29/09/2020,SIMPLE RANGED WEAPON,5
29/09/2021,SIMPLE RANGED WEAPON,4
29/09/2022,SIMPLE RANGED WEAPON,8
29/09/2023,SIMPLE RANGED WEAPON,10
29/10/2019,SIMPLE RANGED WEAPON,10
29/10/2020,SIMPLE RANGED WEAPON,9
29/10/2021,SIMPLE RANGED WEAPON,3
29/10/2022,SIMPLE RANGED WEAPON,8
29/10/2023,SIMPLE RANGED WEAPON,5
29/11/2019,SIMPLE RANGED WEAPON,4
29/11/2020,SIMPLE RANGED WEAPON,14
29/11/2021,SIMPLE RANGED WEAPON,15
29/11/2022,SIMPLE RANGED WEAPON,12
29/11/2023,SIMPLE RANGED WEAPON,12
29/12/2019,SIMPLE RANGED WEAPON,9
29/12/2020,SIMPLE RANGED WEAPON,9
29/12/2021,SIMPLE RANGED WEAPON,10
29/12/2022,SIMPLE RANGED WEAPON,17
29/12/2023,SIMPLE RANGED WEAPON,11
30/01/2019,SIMPLE RANGED WEAPON,5
30/01/2020,SIMPLE RANGED WEAPON,9
30/01/2021,SIMPLE RANGED WEAPON,19
30/01/2022,SIMPLE RANGED WEAPON,12
30/01/2023,SIMPLE RANGED WEAPON,14
30/03/2019,SIMPLE RANGED WEAPON,4
30/03/2020,SIMPLE RANGED WEAPON,4
30/03/2021,SIMPLE RANGED WEAPON,11
30/03/2022,SIMPLE RANGED WEAPON,11
30/03/2023,SIMPLE RANGED WEAPON,9
30/04/2019,SIMPLE RANGED WEAPON,6
30/04/2020,SIMPLE RANGED WEAPON,12
30/04/2021,SIMPLE RANGED WEAPON,17
30/04/2022,SIMPLE RANGED WEAPON,13
30/04/2023,SIMPLE RANGED WEAPON,6
30/05/2019,SIMPLE RANGED WEAPON,7
30/05/2020,SIMPLE RANGED WEAPON,11
30/05/2021,SIMPLE RANGED WEAPON,7
30/05/2022,SIMPLE RANGED WEAPON,11
30/05/2023,SIMPLE RANGED WEAPON,7
30/06/2019,SIMPLE RANGED WEAPON,7
30/06/2020,SIMPLE RANGED WEAPON,10
30/06/2021,SIMPLE RANGED WEAPON,3
30/06/2022,SIMPLE RANGED WEAPON,8
30/06/2023,SIMPLE RANGED WEAPON,13
30/07/2019,SIMPLE RANGED WEAPON,5
30/07/2020,SIMPLE RANGED WEAPON,11
30/07/2021,SIMPLE RANGED WEAPON,3
30/07/2022,SIMPLE RANGED WEAPON,8
30/07/2023,SIMPLE RANGED WEAPON,6
30/08/2019,SIMPLE RANGED WEAPON,6
30/08/2020,SIMPLE RANGED WEAPON,4
30/08/2021,SIMPLE RANGED WEAPON,7
30/08/2022,SIMPLE RANGED WEAPON,15
30/08/2023,SIMPLE RANGED WEAPON,9
30/09/2019,SIMPLE RANGED WEAPON,4
30/09/2020,SIMPLE RANGED WEAPON,9
30/09/2021,SIMPLE RANGED WEAPON,5
30/09/2022,SIMPLE RANGED WEAPON,10
30/09/2023,SIMPLE RANGED WEAPON,9
30/10/2019,SIMPLE RANGED WEAPON,11
30/10/2020,SIMPLE RANGED WEAPON,14
30/10/2021,SIMPLE RANGED WEAPON,6
30/10/2022,SIMPLE RANGED WEAPON,6
30/10/2023,SIMPLE RANGED WEAPON,15
30/11/2019,SIMPLE RANGED WEAPON,5
30/11/2020,SIMPLE RANGED WEAPON,9
30/11/2021,SIMPLE RANGED WEAPON,11
30/11/2022,SIMPLE RANGED WEAPON,10
30/11/2023,SIMPLE RANGED WEAPON,6
30/12/2019,SIMPLE RANGED WEAPON,8
30/12/2020,SIMPLE RANGED WEAPON,9
30/12/2021,SIMPLE RANGED WEAPON,8
30/12/2022,SIMPLE RANGED WEAPON,7
30/12/2023,SIMPLE RANGED WEAPON,4
31/01/2019,SIMPLE RANGED WEAPON,7
31/01/2020,SIMPLE RANGED WEAPON,9
31/01/2021,SIMPLE RANGED WEAPON,17
31/01/2022,SIMPLE RANGED WEAPON,5
31/01/2023,SIMPLE RANGED WEAPON,11
31/03/2019,SIMPLE RANGED WEAPON,5
31/03/2020,SIMPLE RANGED WEAPON,6
31/03/2021,SIMPLE RANGED WEAPON,7
31/03/2022,SIMPLE RANGED WEAPON,7
31/03/2023,SIMPLE RANGED WEAPON,6
31/05/2019,SIMPLE RANGED WEAPON,8
31/05/2020,SIMPLE RANGED WEAPON,12
31/05/2021,SIMPLE RANGED WEAPON,10
31/05/2022,SIMPLE RANGED WEAPON,19
31/05/2023,SIMPLE RANGED WEAPON,10
31/07/2019,SIMPLE RANGED WEAPON,10
31/07/2020,SIMPLE RANGED WEAPON,12
31/07/2021,SIMPLE RANGED WEAPON,5
31/07/2022,SIMPLE RANGED WEAPON,11
31/07/2023,SIMPLE RANGED WEAPON,7
31/08/2019,SIMPLE RANGED WEAPON,11
31/08/2020,SIMPLE RANGED WEAPON,9
31/08/2021,SIMPLE RANGED WEAPON,3
31/08/2022,SIMPLE RANGED WEAPON,10
31/08/2023,SIMPLE RANGED WEAPON,12
31/10/2019,SIMPLE RANGED WEAPON,15
31/10/2020,SIMPLE RANGED WEAPON,17
31/10/2021,SIMPLE RANGED WEAPON,8
31/10/2022,SIMPLE RANGED WEAPON,14
31/10/2023,SIMPLE RANGED WEAPON,7
31/12/2019,SIMPLE RANGED WEAPON,7
31/12/2020,SIMPLE RANGED WEAPON,8
31/12/2021,SIMPLE RANGED WEAPON,10
31/12/2022,SIMPLE RANGED WEAPON,9
31/12/2023,SIMPLE RANGED WEAPON,9
01/01/2019,SPELL FOCUS,2
01/01/2020,SPELL FOCUS,13
01/01/2021,SPELL FOCUS,25
01/01/2022,SPELL FOCUS,21
01/01/2023,SPELL FOCUS,22
01/01/2024,SPELL FOCUS,25
01/02/2019,SPELL FOCUS,16
01/02/2020,SPELL FOCUS,19
01/02/2021,SPELL FOCUS,16
01/02/2022,SPELL FOCUS,19
01/02/2023,SPELL FOCUS,15
01/03/2019,SPELL FOCUS,17
01/03/2020,SPELL FOCUS,15
01/03/2021,SPELL FOCUS,29
01/03/2022,SPELL FOCUS,28
01/03/2023,SPELL FOCUS,22
01/04/2019,SPELL FOCUS,27
01/04/2020,SPELL FOCUS,18
01/04/2021,SPELL FOCUS,21
01/04/2022,SPELL FOCUS,14
01/04/2023,SPELL FOCUS,26
01/05/2019,SPELL FOCUS,21
01/05/2020,SPELL FOCUS,20
01/05/2021,SPELL FOCUS,20
01/05/2022,SPELL FOCUS,18
01/05/2023,SPELL FOCUS,19
01/06/2019,SPELL FOCUS,28
01/06/2020,SPELL FOCUS,23
01/06/2021,SPELL FOCUS,24
01/06/2022,SPELL FOCUS,20
01/06/2023,SPELL FOCUS,21
01/07/2019,SPELL FOCUS,22
01/07/2020,SPELL FOCUS,15
01/07/2021,SPELL FOCUS,8
01/07/2022,SPELL FOCUS,19
01/07/2023,SPELL FOCUS,27
01/08/2019,SPELL FOCUS,21
01/08/2020,SPELL FOCUS,20
01/08/2021,SPELL FOCUS,7
01/08/2022,SPELL FOCUS,17
01/08/2023,SPELL FOCUS,22
01/09/2019,SPELL FOCUS,26
01/09/2020,SPELL FOCUS,22
01/09/2021,SPELL FOCUS,13
01/09/2022,SPELL FOCUS,17
01/09/2023,SPELL FOCUS,31
01/10/2019,SPELL FOCUS,29
01/10/2020,SPELL FOCUS,29
01/10/2021,SPELL FOCUS,12
01/10/2022,SPELL FOCUS,22
01/10/2023,SPELL FOCUS,30
01/11/2019,SPELL FOCUS,21
01/11/2020,SPELL FOCUS,16
01/11/2021,SPELL FOCUS,14
01/11/2022,SPELL FOCUS,28
01/11/2023,SPELL FOCUS,31
01/12/2019,SPELL FOCUS,18
01/12/2020,SPELL FOCUS,21
01/12/2021,SPELL FOCUS,24
01/12/2022,SPELL FOCUS,18
01/12/2023,SPELL FOCUS,29
02/01/2019,SPELL FOCUS,3
02/01/2020,SPELL FOCUS,26
02/01/2021,SPELL FOCUS,17
02/01/2022,SPELL FOCUS,27
02/01/2023,SPELL FOCUS,13
02/01/2024,SPELL FOCUS,20
02/02/2019,SPELL FOCUS,21
02/02/2020,SPELL FOCUS,27
02/02/2021,SPELL FOCUS,17
02/02/2022,SPELL FOCUS,15
02/02/2023,SPELL FOCUS,17
02/03/2019,SPELL FOCUS,23
02/03/2020,SPELL FOCUS,22
02/03/2021,SPELL FOCUS,14
02/03/2022,SPELL FOCUS,22
02/03/2023,SPELL FOCUS,24
02/04/2019,SPELL FOCUS,15
02/04/2020,SPELL FOCUS,19
02/04/2021,SPELL FOCUS,19
02/04/2022,SPELL FOCUS,22
02/04/2023,SPELL FOCUS,25
02/05/2019,SPELL FOCUS,30
02/05/2020,SPELL FOCUS,26
02/05/2021,SPELL FOCUS,31
02/05/2022,SPELL FOCUS,19
02/05/2023,SPELL FOCUS,14
02/06/2019,SPELL FOCUS,24
02/06/2020,SPELL FOCUS,20
02/06/2021,SPELL FOCUS,31
02/06/2022,SPELL FOCUS,26
02/06/2023,SPELL FOCUS,17
02/07/2019,SPELL FOCUS,16
02/07/2020,SPELL FOCUS,23
02/07/2021,SPELL FOCUS,8
02/07/2022,SPELL FOCUS,22
02/07/2023,SPELL FOCUS,21
02/08/2019,SPELL FOCUS,22
02/08/2020,SPELL FOCUS,22
02/08/2021,SPELL FOCUS,8
02/08/2022,SPELL FOCUS,20
02/08/2023,SPELL FOCUS,16
02/09/2019,SPELL FOCUS,20
02/09/2020,SPELL FOCUS,24
02/09/2021,SPELL FOCUS,9
02/09/2022,SPELL FOCUS,18
02/09/2023,SPELL FOCUS,23
02/10/2019,SPELL FOCUS,22
02/10/2020,SPELL FOCUS,27
02/10/2021,SPELL FOCUS,12
02/10/2022,SPELL FOCUS,27
02/10/2023,SPELL FOCUS,20
02/11/2019,SPELL FOCUS,12
02/11/2020,SPELL FOCUS,18
02/11/2021,SPELL FOCUS,179
02/11/2022,SPELL FOCUS,20
02/11/2023,SPELL FOCUS,13
02/12/2019,SPELL FOCUS,24
02/12/2020,SPELL FOCUS,24
02/12/2021,SPELL FOCUS,18
02/12/2022,SPELL FOCUS,16
02/12/2023,SPELL FOCUS,22
03/01/2019,SPELL FOCUS,8
03/01/2020,SPELL FOCUS,35
03/01/2021,SPELL FOCUS,15
03/01/2022,SPELL FOCUS,23
03/01/2023,SPELL FOCUS,23
03/01/2024,SPELL FOCUS,21
03/02/2019,SPELL FOCUS,14
03/02/2020,SPELL FOCUS,17
03/02/2021,SPELL FOCUS,21
03/02/2022,SPELL FOCUS,25
03/02/2023,SPELL FOCUS,24
03/03/2019,SPELL FOCUS,20
03/03/2020,SPELL FOCUS,18
03/03/2021,SPELL FOCUS,24
03/03/2022,SPELL FOCUS,16
03/03/2023,SPELL FOCUS,16
03/04/2019,SPELL FOCUS,24
03/04/2020,SPELL FOCUS,16
03/04/2021,SPELL FOCUS,22
03/04/2022,SPELL FOCUS,23
03/04/2023,SPELL FOCUS,22
03/05/2019,SPELL FOCUS,20
03/05/2020,SPELL FOCUS,26
03/05/2021,SPELL FOCUS,22
03/05/2022,SPELL FOCUS,23
03/05/2023,SPELL FOCUS,15
03/06/2019,SPELL FOCUS,19
03/06/2020,SPELL FOCUS,19
03/06/2021,SPELL FOCUS,21
03/06/2022,SPELL FOCUS,19
03/06/2023,SPELL FOCUS,23
03/07/2019,SPELL FOCUS,14
03/07/2020,SPELL FOCUS,24
03/07/2021,SPELL FOCUS,6
03/07/2022,SPELL FOCUS,23
03/07/2023,SPELL FOCUS,21
03/08/2019,SPELL FOCUS,24
03/08/2020,SPELL FOCUS,22
03/08/2021,SPELL FOCUS,7
03/08/2022,SPELL FOCUS,15
03/08/2023,SPELL FOCUS,16
03/09/2019,SPELL FOCUS,18
03/09/2020,SPELL FOCUS,20
03/09/2021,SPELL FOCUS,6
03/09/2022,SPELL FOCUS,15
03/09/2023,SPELL FOCUS,23
03/10/2019,SPELL FOCUS,29
03/10/2020,SPELL FOCUS,28
03/10/2021,SPELL FOCUS,10
03/10/2022,SPELL FOCUS,15
03/10/2023,SPELL FOCUS,13
03/11/2019,SPELL FOCUS,19
03/11/2020,SPELL FOCUS,17
03/11/2021,SPELL FOCUS,183
03/11/2022,SPELL FOCUS,23
03/11/2023,SPELL FOCUS,26
03/12/2019,SPELL FOCUS,20
03/12/2020,SPELL FOCUS,21
03/12/2021,SPELL FOCUS,17
03/12/2022,SPELL FOCUS,24
03/12/2023,SPELL FOCUS,23
04/01/2019,SPELL FOCUS,9
04/01/2020,SPELL FOCUS,24
04/01/2021,SPELL FOCUS,15
04/01/2022,SPELL FOCUS,25
04/01/2023,SPELL FOCUS,18
04/01/2024,SPELL FOCUS,30
04/02/2019,SPELL FOCUS,21
04/02/2020,SPELL FOCUS,23
04/02/2021,SPELL FOCUS,19
04/02/2022,SPELL FOCUS,29
04/02/2023,SPELL FOCUS,15
04/03/2019,SPELL FOCUS,23
04/03/2020,SPELL FOCUS,23
04/03/2021,SPELL FOCUS,18
04/03/2022,SPELL FOCUS,19
04/03/2023,SPELL FOCUS,24
04/04/2019,SPELL FOCUS,25
04/04/2020,SPELL FOCUS,16
04/04/2021,SPELL FOCUS,23
04/04/2022,SPELL FOCUS,11
04/04/2023,SPELL FOCUS,14
04/05/2019,SPELL FOCUS,22
04/05/2020,SPELL FOCUS,16
04/05/2021,SPELL FOCUS,18
04/05/2022,SPELL FOCUS,22
04/05/2023,SPELL FOCUS,25
04/06/2019,SPELL FOCUS,32
04/06/2020,SPELL FOCUS,27
04/06/2021,SPELL FOCUS,16
04/06/2022,SPELL FOCUS,16
04/06/2023,SPELL FOCUS,20
04/07/2019,SPELL FOCUS,18
04/07/2020,SPELL FOCUS,24
04/07/2021,SPELL FOCUS,6
04/07/2022,SPELL FOCUS,21
04/07/2023,SPELL FOCUS,12
04/08/2019,SPELL FOCUS,15
04/08/2020,SPELL FOCUS,13
04/08/2021,SPELL FOCUS,7
04/08/2022,SPELL FOCUS,20
04/08/2023,SPELL FOCUS,16
04/09/2019,SPELL FOCUS,24
04/09/2020,SPELL FOCUS,20
04/09/2021,SPELL FOCUS,6
04/09/2022,SPELL FOCUS,21
04/09/2023,SPELL FOCUS,19
04/10/2019,SPELL FOCUS,21
04/10/2020,SPELL FOCUS,14
04/10/2021,SPELL FOCUS,10
04/10/2022,SPELL FOCUS,16
04/10/2023,SPELL FOCUS,24
04/11/2019,SPELL FOCUS,16
04/11/2020,SPELL FOCUS,23
04/11/2021,SPELL FOCUS,194
04/11/2022,SPELL FOCUS,19
04/11/2023,SPELL FOCUS,30
04/12/2019,SPELL FOCUS,22
04/12/2020,SPELL FOCUS,20
04/12/2021,SPELL FOCUS,32
04/12/2022,SPELL FOCUS,24
04/12/2023,SPELL FOCUS,26
05/01/2019,SPELL FOCUS,8
05/01/2020,SPELL FOCUS,25
05/01/2021,SPELL FOCUS,29
05/01/2022,SPELL FOCUS,22
05/01/2023,SPELL FOCUS,20
05/01/2024,SPELL FOCUS,9
05/02/2019,SPELL FOCUS,27
05/02/2020,SPELL FOCUS,13
05/02/2021,SPELL FOCUS,24
05/02/2022,SPELL FOCUS,27
05/02/2023,SPELL FOCUS,29
05/03/2019,SPELL FOCUS,25
05/03/2020,SPELL FOCUS,24
05/03/2021,SPELL FOCUS,19
05/03/2022,SPELL FOCUS,23
05/03/2023,SPELL FOCUS,22
05/04/2019,SPELL FOCUS,22
05/04/2020,SPELL FOCUS,17
05/04/2021,SPELL FOCUS,20
05/04/2022,SPELL FOCUS,24
05/04/2023,SPELL FOCUS,24
05/05/2019,SPELL FOCUS,27
05/05/2020,SPELL FOCUS,16
05/05/2021,SPELL FOCUS,32
05/05/2022,SPELL FOCUS,21
05/05/2023,SPELL FOCUS,21
05/06/2019,SPELL FOCUS,18
05/06/2020,SPELL FOCUS,17
05/06/2021,SPELL FOCUS,15
05/06/2022,SPELL FOCUS,26
05/06/2023,SPELL FOCUS,22
05/07/2019,SPELL FOCUS,23
05/07/2020,SPELL FOCUS,17
05/07/2021,SPELL FOCUS,16
05/07/2022,SPELL FOCUS,24
05/07/2023,SPELL FOCUS,15
05/08/2019,SPELL FOCUS,13
05/08/2020,SPELL FOCUS,22
05/08/2021,SPELL FOCUS,7
05/08/2022,SPELL FOCUS,25
05/08/2023,SPELL FOCUS,26
05/09/2019,SPELL FOCUS,17
05/09/2020,SPELL FOCUS,19
05/09/2021,SPELL FOCUS,18
05/09/2022,SPELL FOCUS,13
05/09/2023,SPELL FOCUS,23
05/10/2019,SPELL FOCUS,22
05/10/2020,SPELL FOCUS,26
05/10/2021,SPELL FOCUS,10
05/10/2022,SPELL FOCUS,23
05/10/2023,SPELL FOCUS,17
05/11/2019,SPELL FOCUS,21
05/11/2020,SPELL FOCUS,24
05/11/2021,SPELL FOCUS,208
05/11/2022,SPELL FOCUS,24
05/11/2023,SPELL FOCUS,16
05/12/2019,SPELL FOCUS,20
05/12/2020,SPELL FOCUS,20
05/12/2021,SPELL FOCUS,30
05/12/2022,SPELL FOCUS,24
05/12/2023,SPELL FOCUS,33
06/01/2019,SPELL FOCUS,7
06/01/2020,SPELL FOCUS,19
06/01/2021,SPELL FOCUS,20
06/01/2022,SPELL FOCUS,25
06/01/2023,SPELL FOCUS,18
06/01/2024,SPELL FOCUS,19
06/02/2019,SPELL FOCUS,29
06/02/2020,SPELL FOCUS,24
06/02/2021,SPELL FOCUS,19
06/02/2022,SPELL FOCUS,20
06/02/2023,SPELL FOCUS,21
06/03/2019,SPELL FOCUS,17
06/03/2020,SPELL FOCUS,19
06/03/2021,SPELL FOCUS,24
06/03/2022,SPELL FOCUS,19
06/03/2023,SPELL FOCUS,24
06/04/2019,SPELL FOCUS,33
06/04/2020,SPELL FOCUS,25
06/04/2021,SPELL FOCUS,21
06/04/2022,SPELL FOCUS,19
06/04/2023,SPELL FOCUS,12
06/05/2019,SPELL FOCUS,23
06/05/2020,SPELL FOCUS,25
06/05/2021,SPELL FOCUS,32
06/05/2022,SPELL FOCUS,15
06/05/2023,SPELL FOCUS,26
06/06/2019,SPELL FOCUS,23
06/06/2020,SPELL FOCUS,20
06/06/2021,SPELL FOCUS,18
06/06/2022,SPELL FOCUS,18
06/06/2023,SPELL FOCUS,25
06/07/2019,SPELL FOCUS,24
06/07/2020,SPELL FOCUS,22
06/07/2021,SPELL FOCUS,12
06/07/2022,SPELL FOCUS,22
06/07/2023,SPELL FOCUS,28
06/08/2019,SPELL FOCUS,24
06/08/2020,SPELL FOCUS,17
06/08/2021,SPELL FOCUS,10
06/08/2022,SPELL FOCUS,19
06/08/2023,SPELL FOCUS,36
06/09/2019,SPELL FOCUS,18
06/09/2020,SPELL FOCUS,19
06/09/2021,SPELL FOCUS,11
06/09/2022,SPELL FOCUS,19
06/09/2023,SPELL FOCUS,18
06/10/2019,SPELL FOCUS,18
06/10/2020,SPELL FOCUS,14
06/10/2021,SPELL FOCUS,9
06/10/2022,SPELL FOCUS,26
06/10/2023,SPELL FOCUS,20
06/11/2019,SPELL FOCUS,22
06/11/2020,SPELL FOCUS,17
06/11/2021,SPELL FOCUS,219
06/11/2022,SPELL FOCUS,18
06/11/2023,SPELL FOCUS,23
06/12/2019,SPELL FOCUS,19
06/12/2020,SPELL FOCUS,24
06/12/2021,SPELL FOCUS,24
06/12/2022,SPELL FOCUS,19
06/12/2023,SPELL FOCUS,24
07/01/2019,SPELL FOCUS,10
07/01/2020,SPELL FOCUS,17
07/01/2021,SPELL FOCUS,25
07/01/2022,SPELL FOCUS,21
07/01/2023,SPELL FOCUS,22
07/01/2024,SPELL FOCUS,12
07/02/2019,SPELL FOCUS,18
07/02/2020,SPELL FOCUS,20
07/02/2021,SPELL FOCUS,12
07/02/2022,SPELL FOCUS,19
07/02/2023,SPELL FOCUS,19
07/03/2019,SPELL FOCUS,24
07/03/2020,SPELL FOCUS,18
07/03/2021,SPELL FOCUS,17
07/03/2022,SPELL FOCUS,23
07/03/2023,SPELL FOCUS,22
07/04/2019,SPELL FOCUS,22
07/04/2020,SPELL FOCUS,19
07/04/2021,SPELL FOCUS,11
07/04/2022,SPELL FOCUS,23
07/04/2023,SPELL FOCUS,20
07/05/2019,SPELL FOCUS,23
07/05/2020,SPELL FOCUS,23
07/05/2021,SPELL FOCUS,29
07/05/2022,SPELL FOCUS,25
07/05/2023,SPELL FOCUS,15
07/06/2019,SPELL FOCUS,28
07/06/2020,SPELL FOCUS,17
07/06/2021,SPELL FOCUS,13
07/06/2022,SPELL FOCUS,13
07/06/2023,SPELL FOCUS,22
07/07/2019,SPELL FOCUS,17
07/07/2020,SPELL FOCUS,28
07/07/2021,SPELL FOCUS,15
07/07/2022,SPELL FOCUS,23
07/07/2023,SPELL FOCUS,31
07/08/2019,SPELL FOCUS,10
07/08/2020,SPELL FOCUS,23
07/08/2021,SPELL FOCUS,8
07/08/2022,SPELL FOCUS,17
07/08/2023,SPELL FOCUS,26
07/09/2019,SPELL FOCUS,21
07/09/2020,SPELL FOCUS,12
07/09/2021,SPELL FOCUS,12
07/09/2022,SPELL FOCUS,22
07/09/2023,SPELL FOCUS,25
07/10/2019,SPELL FOCUS,26
07/10/2020,SPELL FOCUS,17
07/10/2021,SPELL FOCUS,12
07/10/2022,SPELL FOCUS,15
07/10/2023,SPELL FOCUS,35
07/11/2019,SPELL FOCUS,24
07/11/2020,SPELL FOCUS,22
07/11/2021,SPELL FOCUS,205
07/11/2022,SPELL FOCUS,11
07/11/2023,SPELL FOCUS,23
07/12/2019,SPELL FOCUS,31
07/12/2020,SPELL FOCUS,26
07/12/2021,SPELL FOCUS,17
07/12/2022,SPELL FOCUS,19
07/12/2023,SPELL FOCUS,27
08/01/2019,SPELL FOCUS,16
08/01/2020,SPELL FOCUS,22
08/01/2021,SPELL FOCUS,23
08/01/2022,SPELL FOCUS,21
08/01/2023,SPELL FOCUS,15
08/01/2024,SPELL FOCUS,14
08/02/2019,SPELL FOCUS,16
08/02/2020,SPELL FOCUS,19
08/02/2021,SPELL FOCUS,24
08/02/2022,SPELL FOCUS,15
08/02/2023,SPELL FOCUS,25
08/03/2019,SPELL FOCUS,28
08/03/2020,SPELL FOCUS,20
08/03/2021,SPELL FOCUS,20
08/03/2022,SPELL FOCUS,15
08/03/2023,SPELL FOCUS,26
08/04/2019,SPELL FOCUS,31
08/04/2020,SPELL FOCUS,24
08/04/2021,SPELL FOCUS,18
08/04/2022,SPELL FOCUS,22
08/04/2023,SPELL FOCUS,22
08/05/2019,SPELL FOCUS,33
08/05/2020,SPELL FOCUS,23
08/05/2021,SPELL FOCUS,22
08/05/2022,SPELL FOCUS,21
08/05/2023,SPELL FOCUS,28
08/06/2019,SPELL FOCUS,20
08/06/2020,SPELL FOCUS,20
08/06/2021,SPELL FOCUS,14
08/06/2022,SPELL FOCUS,18
08/06/2023,SPELL FOCUS,19
08/07/2019,SPELL FOCUS,19
08/07/2020,SPELL FOCUS,19
08/07/2021,SPELL FOCUS,10
08/07/2022,SPELL FOCUS,13
08/07/2023,SPELL FOCUS,21
08/08/2019,SPELL FOCUS,16
08/08/2020,SPELL FOCUS,22
08/08/2021,SPELL FOCUS,9
08/08/2022,SPELL FOCUS,22
08/08/2023,SPELL FOCUS,21
08/09/2019,SPELL FOCUS,17
08/09/2020,SPELL FOCUS,20
08/09/2021,SPELL FOCUS,12
08/09/2022,SPELL FOCUS,19
08/09/2023,SPELL FOCUS,26
08/10/2019,SPELL FOCUS,19
08/10/2020,SPELL FOCUS,15
08/10/2021,SPELL FOCUS,11
08/10/2022,SPELL FOCUS,11
08/10/2023,SPELL FOCUS,27
08/11/2019,SPELL FOCUS,21
08/11/2020,SPELL FOCUS,24
08/11/2021,SPELL FOCUS,201
08/11/2022,SPELL FOCUS,27
08/11/2023,SPELL FOCUS,27
08/12/2019,SPELL FOCUS,25
08/12/2020,SPELL FOCUS,18
08/12/2021,SPELL FOCUS,19
08/12/2022,SPELL FOCUS,25
08/12/2023,SPELL FOCUS,21
09/01/2019,SPELL FOCUS,15
09/01/2020,SPELL FOCUS,24
09/01/2021,SPELL FOCUS,14
09/01/2022,SPELL FOCUS,18
09/01/2023,SPELL FOCUS,18
09/01/2024,SPELL FOCUS,8
09/02/2019,SPELL FOCUS,18
09/02/2020,SPELL FOCUS,21
09/02/2021,SPELL FOCUS,21
09/02/2022,SPELL FOCUS,24
09/02/2023,SPELL FOCUS,16
09/03/2019,SPELL FOCUS,18
09/03/2020,SPELL FOCUS,21
09/03/2021,SPELL FOCUS,17
09/03/2022,SPELL FOCUS,20
09/03/2023,SPELL FOCUS,19
09/04/2019,SPELL FOCUS,19
09/04/2020,SPELL FOCUS,20
09/04/2021,SPELL FOCUS,22
09/04/2022,SPELL FOCUS,19
09/04/2023,SPELL FOCUS,19
09/05/2019,SPELL FOCUS,16
09/05/2020,SPELL FOCUS,15
09/05/2021,SPELL FOCUS,20
09/05/2022,SPELL FOCUS,32
09/05/2023,SPELL FOCUS,24
09/06/2019,SPELL FOCUS,15
09/06/2020,SPELL FOCUS,21
09/06/2021,SPELL FOCUS,16
09/06/2022,SPELL FOCUS,15
09/06/2023,SPELL FOCUS,30
09/07/2019,SPELL FOCUS,17
