Nation,OrderDate,AverageDeliveryTime
Thay,14/11/2021,10
Thay,15/11/2021,4.166666667
Thay,16/11/2021,5.25
Thay,17/11/2021,8
Thay,18/11/2021,6
Thay,19/11/2021,8
Thay,20/11/2021,8
Thay,21/11/2021,6.2
Thay,22/11/2021,7.571428571
Thay,23/11/2021,8.166666667
Thay,24/11/2021,2.5
Thay,25/11/2021,9.142857143
Thay,26/11/2021,3.333333333
Thay,27/11/2021,5
Thay,28/11/2021,7.333333333
Thay,29/11/2021,4.666666667
Thay,30/11/2021,11.5
Thay,01/12/2021,11.16666667
Thay,02/12/2021,8.5
Thay,03/12/2021,1.5
Thay,04/12/2021,7.5
Thay,05/12/2021,5.875
Thay,06/12/2021,7.666666667
Thay,07/12/2021,5.666666667
Thay,08/12/2021,5
Thay,09/12/2021,7.428571429
Thay,10/12/2021,7.4
Thay,11/12/2021,9.3
Thay,12/12/2021,7.333333333
Thay,13/12/2021,11
Thay,14/12/2021,8
Thay,15/12/2021,2.857142857
Thay,16/12/2021,8.857142857
Thay,17/12/2021,11.25
Thay,18/12/2021,4.5
Thay,19/12/2021,4.857142857
Thay,20/12/2021,7.2
Thay,21/12/2021,3.444444444
Thay,22/12/2021,6
Thay,23/12/2021,7.285714286
Thay,24/12/2021,7
Thay,25/12/2021,4
Thay,26/12/2021,5.4
Thay,27/12/2021,4.1
Thay,28/12/2021,7.888888889
Thay,29/12/2021,6.4
Thay,30/12/2021,7.333333333
Thay,31/12/2021,10
Thay,01/01/2022,10
Thay,02/01/2022,5.285714286
Thay,03/01/2022,3.666666667
Thay,04/01/2022,6.333333333
Thay,05/01/2022,8.142857143
Thay,06/01/2022,9.333333333
Thay,07/01/2022,8.166666667
Thay,08/01/2022,4.666666667
Thay,09/01/2022,7
Thay,10/01/2022,6.666666667
Thay,11/01/2022,8.166666667
Thay,12/01/2022,11.33333333
Thay,13/01/2022,4
Thay,14/01/2022,4.666666667
Thay,15/01/2022,6.666666667
Thay,16/01/2022,7.25
Thay,17/01/2022,6.75
Thay,18/01/2022,9
Thay,19/01/2022,7.25
Thay,20/01/2022,7.666666667
Thay,21/01/2022,7.375
Thay,22/01/2022,3
Thay,23/01/2022,7.25
Thay,24/01/2022,8.142857143
Thay,25/01/2022,10
Thay,26/01/2022,3.428571429
Thay,27/01/2022,7.571428571
Thay,28/01/2022,2.4
Thay,29/01/2022,9
Thay,30/01/2022,5.636363636
Thay,31/01/2022,5.75
Thay,01/02/2022,6.2
Thay,02/02/2022,7.5
Thay,03/02/2022,7.333333333
Thay,04/02/2022,7.8
Thay,05/02/2022,7.5
Thay,06/02/2022,8.333333333
Thay,07/02/2022,7.714285714
Thay,08/02/2022,8.666666667
Thay,10/02/2022,7.285714286
Thay,11/02/2022,4
Thay,12/02/2022,7.2
Thay,13/02/2022,6.75
Thay,14/02/2022,8.555555556
Thay,15/02/2022,9.5
Thay,16/02/2022,5.25
Thay,17/02/2022,8.2
Thay,18/02/2022,8.857142857
Thay,19/02/2022,5.8
Thay,20/02/2022,5.333333333
Thay,21/02/2022,8.666666667
Thay,22/02/2022,8
Thay,23/02/2022,8.625
Thay,24/02/2022,5.333333333
Thay,26/02/2022,5.75
Thay,27/02/2022,9.5
Thay,28/02/2022,6
Thay,01/03/2022,4.714285714
Thay,02/03/2022,8
Thay,03/03/2022,7
Thay,04/03/2022,9
Thay,05/03/2022,7
Thay,06/03/2022,8.25
Thay,07/03/2022,6.666666667
Thay,08/03/2022,8.166666667
Thay,09/03/2022,8.5
Thay,10/03/2022,9
Thay,11/03/2022,6.2
Thay,12/03/2022,9.25
Thay,13/03/2022,7.833333333
Thay,14/03/2022,2
Thay,15/03/2022,3.5
Thay,16/03/2022,6
Thay,17/03/2022,5.857142857
Thay,18/03/2022,8.25
Thay,19/03/2022,5.6
Thay,20/03/2022,4
Thay,21/03/2022,7.571428571
Thay,22/03/2022,12
Thay,23/03/2022,9
Thay,24/03/2022,4.666666667
Thay,25/03/2022,5.666666667
Thay,26/03/2022,11.5
Thay,27/03/2022,4
Thay,28/03/2022,9
Thay,29/03/2022,7.8
Thay,30/03/2022,6.833333333
Thay,31/03/2022,7.2
Thay,01/04/2022,5.75
Thay,02/04/2022,7.6
Thay,03/04/2022,6.454545455
Thay,04/04/2022,6.2
Thay,05/04/2022,5.375
Thay,06/04/2022,6
Thay,07/04/2022,12.33333333
Thay,08/04/2022,8
Thay,09/04/2022,7.8
Thay,10/04/2022,6.2
Thay,11/04/2022,5.8
Thay,12/04/2022,6.666666667
Thay,13/04/2022,6
Thay,14/04/2022,6.25
Thay,15/04/2022,3
Thay,16/04/2022,9
Thay,17/04/2022,7.142857143
Thay,18/04/2022,8.875
Thay,19/04/2022,8.857142857
Thay,20/04/2022,8.6
Thay,21/04/2022,7
Thay,22/04/2022,6
Thay,23/04/2022,11.5
Thay,24/04/2022,7.2
Thay,25/04/2022,3.2
Thay,26/04/2022,7.666666667
Thay,27/04/2022,7
Thay,28/04/2022,7.2
Thay,29/04/2022,4.285714286
Thay,30/04/2022,11
Thay,01/05/2022,5.2
Thay,02/05/2022,6.125
Thay,03/05/2022,6.5
Thay,04/05/2022,9.666666667
Thay,05/05/2022,5.5
Thay,06/05/2022,8
Thay,07/05/2022,11.5
Thay,08/05/2022,6.714285714
Thay,09/05/2022,7.833333333
Thay,10/05/2022,7.142857143
Thay,11/05/2022,8.25
Thay,12/05/2022,6.571428571
Thay,13/05/2022,7
Thay,14/05/2022,8.666666667
Thay,15/05/2022,6
Thay,16/05/2022,5.666666667
Thay,17/05/2022,10
Thay,18/05/2022,14
Thay,19/05/2022,10.2
Thay,20/05/2022,6
Thay,21/05/2022,10
Thay,22/05/2022,6.2
Thay,23/05/2022,7.8
Thay,24/05/2022,10.42857143
Thay,25/05/2022,5.9
Thay,26/05/2022,8.6
Thay,27/05/2022,8.833333333
Thay,28/05/2022,8.666666667
Thay,29/05/2022,8.571428571
Thay,30/05/2022,8.8
Thay,31/05/2022,10
Thay,01/06/2022,9.285714286
Thay,02/06/2022,7.4
Thay,03/06/2022,6.8
Thay,04/06/2022,6.125
Thay,05/06/2022,6.5
Thay,06/06/2022,7.5
Thay,07/06/2022,6.5
Thay,08/06/2022,8.75
Thay,09/06/2022,7.4
Thay,10/06/2022,9
Thay,11/06/2022,9.571428571
Thay,12/06/2022,7.666666667
Thay,13/06/2022,6.833333333
Thay,14/06/2022,8.833333333
Thay,15/06/2022,6.8
Thay,16/06/2022,6.25
Thay,17/06/2022,7.833333333
Thay,18/06/2022,5
Thay,19/06/2022,6.25
Thay,20/06/2022,6.272727273
Thay,21/06/2022,7.857142857
Thay,22/06/2022,9.5
Thay,23/06/2022,8.6
Thay,24/06/2022,11.28571429
Thay,25/06/2022,4
Thay,26/06/2022,9
Thay,27/06/2022,5.666666667
Thay,28/06/2022,8.5
Thay,29/06/2022,8.75
Thay,30/06/2022,9.333333333
Thay,01/07/2022,5.5
Thay,02/07/2022,7.5
Thay,03/07/2022,5.857142857
Thay,04/07/2022,10
Thay,05/07/2022,11
Thay,06/07/2022,6.4
Thay,07/07/2022,9
Thay,08/07/2022,5.666666667
Thay,09/07/2022,8
Thay,10/07/2022,8.125
Thay,11/07/2022,7.5
Thay,12/07/2022,9.75
Thay,13/07/2022,8
Thay,14/07/2022,2
Thay,15/07/2022,3
Thay,16/07/2022,9
Thay,17/07/2022,10
Thay,18/07/2022,10.2
Thay,19/07/2022,10.16666667
Thay,20/07/2022,6
Thay,21/07/2022,4.2
Thay,22/07/2022,10.4
Thay,23/07/2022,12
Thay,24/07/2022,9.5
Thay,25/07/2022,5.25
Thay,26/07/2022,2
Thay,27/07/2022,4.5
Thay,28/07/2022,6
Thay,29/07/2022,6
Thay,30/07/2022,5
Thay,31/07/2022,5.5
Thay,01/08/2022,5.625
Thay,02/08/2022,7.5
Thay,03/08/2022,5
Thay,04/08/2022,8.666666667
Thay,05/08/2022,9
Thay,06/08/2022,10.5
Thay,07/08/2022,3.5
Thay,08/08/2022,7
Thay,09/08/2022,3
Thay,10/08/2022,7.857142857
Thay,11/08/2022,12.33333333
Thay,12/08/2022,7.5
Thay,13/08/2022,2
Thay,14/08/2022,7.833333333
Thay,15/08/2022,6.142857143
Thay,16/08/2022,10.33333333
Thay,17/08/2022,8
Thay,18/08/2022,7.5
Thay,19/08/2022,10.5
Thay,20/08/2022,7
Thay,21/08/2022,6.5
Thay,22/08/2022,5.714285714
Thay,23/08/2022,6.25
Thay,24/08/2022,6.333333333
Thay,25/08/2022,7.6
Thay,26/08/2022,7.428571429
Thay,27/08/2022,8.25
Thay,28/08/2022,2.5
Thay,29/08/2022,4
Thay,30/08/2022,11
Thay,31/08/2022,8.5
Thay,01/09/2022,8.4
Thay,02/09/2022,9.6
Thay,03/09/2022,4
Thay,04/09/2022,8.625
Thay,05/09/2022,2.75
Thay,06/09/2022,8.142857143
Thay,07/09/2022,5.333333333
Thay,08/09/2022,8.5
Thay,09/09/2022,7.333333333
Thay,10/09/2022,4.2
Thay,11/09/2022,9.6
Thay,12/09/2022,9
Thay,13/09/2022,4.333333333
Thay,14/09/2022,7
Thay,15/09/2022,6.75
Thay,16/09/2022,9.5
Thay,17/09/2022,9
Thay,18/09/2022,5
Thay,19/09/2022,8.333333333
Thay,20/09/2022,5.125
Thay,21/09/2022,5.666666667
Thay,22/09/2022,7.75
Thay,23/09/2022,7.25
Thay,24/09/2022,6.666666667
Thay,25/09/2022,5.666666667
Thay,26/09/2022,7.5
Thay,27/09/2022,10.75
Thay,28/09/2022,9.2
Thay,29/09/2022,8.777777778
Thay,30/09/2022,3
Thay,01/10/2022,11.5
Thay,02/10/2022,7.666666667
Thay,03/10/2022,11
Thay,04/10/2022,7.25
Thay,05/10/2022,4.5
Thay,06/10/2022,6.8
Thay,07/10/2022,4.6
Thay,08/10/2022,5.625
Thay,09/10/2022,6
Thay,10/10/2022,7.2
Thay,11/10/2022,6
Thay,12/10/2022,11.5
Thay,13/10/2022,4.666666667
Thay,14/10/2022,8.666666667
Thay,15/10/2022,6.8
Thay,16/10/2022,9.5
Thay,17/10/2022,7.375
Thay,18/10/2022,4.6
Thay,19/10/2022,5.6
Thay,21/10/2022,5.333333333
Thay,22/10/2022,8.142857143
Thay,23/10/2022,6.333333333
Thay,24/10/2022,6.166666667
Thay,25/10/2022,5.666666667
Thay,26/10/2022,8.166666667
Thay,27/10/2022,3.25
Thay,28/10/2022,8.428571429
Thay,29/10/2022,3.833333333
Thay,30/10/2022,5.166666667
Thay,31/10/2022,7
Thay,01/11/2022,5
Thay,02/11/2022,0
Thay,03/11/2022,1.75
Thay,04/11/2022,3.8
Thay,05/11/2022,8
Thay,06/11/2022,6
Thay,07/11/2022,6.428571429
Thay,08/11/2022,4.285714286
Thay,09/11/2022,9.2
Thay,10/11/2022,8.5
Thay,11/11/2022,6.125
Thay,12/11/2022,5.5
Thay,13/11/2022,8.6
Thay,14/11/2022,11
Thay,15/11/2022,7.5
Thay,16/11/2022,8.75
Thay,17/11/2022,3.75
Thay,18/11/2022,8.333333333
Thay,19/11/2022,6
Thay,20/11/2022,7.333333333
Thay,21/11/2022,8.125
Thay,22/11/2022,6.5
Thay,23/11/2022,7
Thay,24/11/2022,5
Thay,25/11/2022,7
Thay,26/11/2022,10.33333333
Thay,27/11/2022,6.9
Thay,28/11/2022,2.666666667
Thay,29/11/2022,8
Thay,30/11/2022,6.2
Thay,01/12/2022,9.111111111
Thay,02/12/2022,9.6
Thay,03/12/2022,7.8
Thay,04/12/2022,7
Thay,05/12/2022,4.666666667
Thay,06/12/2022,7.2
Thay,07/12/2022,4.75
Thay,08/12/2022,4.428571429
Thay,09/12/2022,5
Thay,10/12/2022,7.6
Thay,11/12/2022,11
Thay,12/12/2022,8
Thay,13/12/2022,4
Thay,14/12/2022,8.142857143
Thay,15/12/2022,7.375
Thay,16/12/2022,10.33333333
Thay,17/12/2022,5.5
Thay,18/12/2022,8.5
Thay,19/12/2022,3.666666667
Thay,20/12/2022,6.142857143
Thay,21/12/2022,7.8
Thay,22/12/2022,7
Thay,23/12/2022,5.857142857
Thay,24/12/2022,8.285714286
Thay,25/12/2022,6.818181818
Thay,26/12/2022,7.75
Thay,27/12/2022,6
Thay,28/12/2022,7.833333333
Thay,29/12/2022,9
Thay,30/12/2022,9
Thay,31/12/2022,3.5
Thay,01/01/2023,6.6
Thay,02/01/2023,8.166666667
Thay,03/01/2023,10.75
Thay,04/01/2023,7.25
Thay,05/01/2023,4.857142857
Thay,06/01/2023,6.777777778
Thay,07/01/2023,4.666666667
Thay,08/01/2023,8.5
Thay,09/01/2023,7
Thay,10/01/2023,9.5
Thay,11/01/2023,5.8
Thay,12/01/2023,6.5
Thay,13/01/2023,7.5
Thay,14/01/2023,6.333333333
Thay,15/01/2023,6.833333333
Thay,16/01/2023,11
Thay,17/01/2023,8.333333333
Thay,18/01/2023,11
Thay,19/01/2023,6.75
Thay,20/01/2023,6.4
Thay,21/01/2023,6.5
Thay,22/01/2023,6.75
Thay,23/01/2023,6.6
Thay,24/01/2023,4.555555556
Thay,25/01/2023,10
Thay,26/01/2023,3
Thay,27/01/2023,5.3
Thay,28/01/2023,4.6
Thay,29/01/2023,9.142857143
Thay,30/01/2023,6.5
Thay,31/01/2023,8.333333333
Thay,01/02/2023,11.5
Thay,02/02/2023,9.833333333
Thay,03/02/2023,10.5
Thay,04/02/2023,7.25
Thay,05/02/2023,5.6
Thay,06/02/2023,7.142857143
Thay,07/02/2023,6.75
Thay,08/02/2023,6
Thay,09/02/2023,3.857142857
Thay,10/02/2023,5
Thay,11/02/2023,7.8
Thay,12/02/2023,4.5
Thay,13/02/2023,8.5
Thay,14/02/2023,10.5
Thay,15/02/2023,7.25
Thay,16/02/2023,5.666666667
Thay,17/02/2023,8
Thay,18/02/2023,6
Thay,20/02/2023,7
Thay,21/02/2023,7
Thay,22/02/2023,11
Thay,23/02/2023,9.2
Thay,24/02/2023,8.5
Thay,25/02/2023,7
Thay,26/02/2023,8
Thay,27/02/2023,7.333333333
Thay,28/02/2023,7.166666667
Thay,01/03/2023,7.444444444
Thay,02/03/2023,5
Thay,03/03/2023,1.75
Thay,04/03/2023,6.6
Thay,05/03/2023,10.71428571
Thay,06/03/2023,4.333333333
Thay,07/03/2023,7.666666667
Thay,08/03/2023,7.5
Thay,09/03/2023,8.4
Thay,10/03/2023,10
Thay,11/03/2023,11.5
Thay,12/03/2023,9.666666667
Thay,13/03/2023,7.333333333
Thay,14/03/2023,6.666666667
Thay,15/03/2023,12
Thay,16/03/2023,7
Thay,17/03/2023,10.25
Thay,18/03/2023,5.75
Thay,19/03/2023,11
Thay,20/03/2023,6.75
Thay,21/03/2023,6.888888889
Thay,22/03/2023,6.125
Thay,23/03/2023,8.333333333
Thay,24/03/2023,3
Thay,25/03/2023,5.5
Thay,26/03/2023,12
Thay,27/03/2023,7.142857143
Thay,28/03/2023,6.5
Thay,29/03/2023,8.727272727
Thay,30/03/2023,1.8
Thay,31/03/2023,8.166666667
Thay,01/04/2023,5.75
Thay,02/04/2023,7.571428571
Thay,03/04/2023,8.166666667
Thay,04/04/2023,8
Thay,05/04/2023,6.714285714
Thay,06/04/2023,8.125
Thay,07/04/2023,5.714285714
Thay,08/04/2023,9.4
Thay,09/04/2023,6.285714286
Thay,10/04/2023,5.5
Thay,11/04/2023,9.5
Thay,12/04/2023,5.833333333
Thay,13/04/2023,5.333333333
Thay,14/04/2023,9
Thay,15/04/2023,7.2
Thay,16/04/2023,8
Thay,17/04/2023,7
Thay,18/04/2023,7.4
Thay,19/04/2023,5.5
Thay,20/04/2023,5.666666667
Thay,21/04/2023,6
Thay,22/04/2023,6
Thay,23/04/2023,6.6
Thay,24/04/2023,10.57142857
Thay,26/04/2023,5
Thay,27/04/2023,12
Thay,28/04/2023,8.2
Thay,29/04/2023,8
Thay,30/04/2023,7.285714286
Thay,01/05/2023,6
Thay,02/05/2023,6
Thay,03/05/2023,4.8
Thay,04/05/2023,7.666666667
Thay,05/05/2023,8.777777778
Thay,06/05/2023,6.8
Thay,07/05/2023,7.333333333
Thay,08/05/2023,3
Thay,09/05/2023,8.333333333
Thay,10/05/2023,12
Thay,11/05/2023,8
Thay,12/05/2023,13.5
Thay,13/05/2023,4.75
Thay,14/05/2023,7.2
Thay,15/05/2023,7.666666667
Thay,16/05/2023,10
Thay,17/05/2023,8
Thay,18/05/2023,6.454545455
Thay,19/05/2023,9.6
Thay,20/05/2023,7.5
Thay,21/05/2023,6
Thay,22/05/2023,7.375
Thay,23/05/2023,9
Thay,24/05/2023,8.285714286
Thay,25/05/2023,7.5
Thay,26/05/2023,6.166666667
Thay,27/05/2023,6.6
Thay,28/05/2023,11
Thay,29/05/2023,9.25
Thay,30/05/2023,6.8
Thay,31/05/2023,8.75
Thay,01/06/2023,9.5
Thay,02/06/2023,9
Thay,03/06/2023,7.5
Thay,04/06/2023,7.777777778
Thay,05/06/2023,13
Thay,06/06/2023,4
Thay,07/06/2023,5.5
Thay,08/06/2023,8.8
Thay,09/06/2023,7
Thay,10/06/2023,6.571428571
Thay,11/06/2023,12
Thay,12/06/2023,7.4
Thay,13/06/2023,5.777777778
Thay,14/06/2023,5.5
Thay,15/06/2023,7.25
Thay,16/06/2023,6.8
Thay,17/06/2023,7.25
Thay,18/06/2023,7.142857143
Thay,19/06/2023,9.25
Thay,20/06/2023,2.5
Thay,21/06/2023,6.5
Thay,22/06/2023,7
Thay,23/06/2023,8.833333333
Thay,24/06/2023,2
Thay,25/06/2023,7.6
Thay,26/06/2023,8.75
Thay,27/06/2023,9.5
Thay,28/06/2023,8.875
Thay,29/06/2023,7
Thay,30/06/2023,10.8
Thay,01/07/2023,10.4
Thay,02/07/2023,8
Thay,03/07/2023,5.333333333
Thay,04/07/2023,7.6
Thay,05/07/2023,7.333333333
Thay,06/07/2023,0.25
Thay,07/07/2023,2
Thay,08/07/2023,3.75
Thay,09/07/2023,9.285714286
Thay,10/07/2023,5
Thay,11/07/2023,10.75
Thay,12/07/2023,5.166666667
Thay,13/07/2023,7.857142857
Thay,14/07/2023,1
Thay,15/07/2023,7.571428571
Thay,16/07/2023,5.5
Thay,17/07/2023,8.428571429
Thay,18/07/2023,5.888888889
Thay,19/07/2023,7.75
Thay,20/07/2023,7.181818182
Thay,21/07/2023,7.833333333
Thay,22/07/2023,9.6
Thay,23/07/2023,8.2
Thay,24/07/2023,6.5
Thay,25/07/2023,13
Thay,26/07/2023,10.25
Thay,27/07/2023,5.5
Thay,28/07/2023,5.8
Thay,29/07/2023,4.5
Thay,30/07/2023,8
Thay,31/07/2023,8
Thay,01/08/2023,5.166666667
Thay,02/08/2023,11.8
Thay,03/08/2023,8.5
Thay,04/08/2023,11.33333333
Thay,05/08/2023,3.5
Thay,06/08/2023,9.5
Thay,07/08/2023,6.333333333
Thay,09/08/2023,0
Thay,10/08/2023,8.25
Thay,11/08/2023,5.666666667
Thay,12/08/2023,3.25
Thay,13/08/2023,7.5
Thay,14/08/2023,6.4
Thay,15/08/2023,3.333333333
Thay,16/08/2023,6
Thay,17/08/2023,5.2
Thay,18/08/2023,11
Thay,19/08/2023,5.8
Thay,20/08/2023,5.25
Thay,21/08/2023,8.333333333
Thay,22/08/2023,8.125
Thay,23/08/2023,9.2
Thay,24/08/2023,6.4
Thay,25/08/2023,8.75
Thay,26/08/2023,7.8
Thay,27/08/2023,6.75
Thay,28/08/2023,6.75
Thay,29/08/2023,9.6
Thay,30/08/2023,9.333333333
Thay,31/08/2023,9.4
Thay,01/09/2023,6.25
Thay,02/09/2023,6.272727273
Thay,03/09/2023,13.66666667
Thay,04/09/2023,4
Thay,05/09/2023,8.5
Thay,06/09/2023,9
Thay,07/09/2023,5.833333333
Thay,08/09/2023,3.5
Thay,09/09/2023,9.75
Thay,10/09/2023,3.5
Thay,11/09/2023,5.6
Thay,12/09/2023,5.6
Thay,13/09/2023,8
Thay,14/09/2023,7.5
Thay,15/09/2023,6.571428571
Thay,16/09/2023,8.875
Thay,17/09/2023,8.5
Thay,18/09/2023,5.333333333
Thay,19/09/2023,7.5
Thay,20/09/2023,5
Thay,21/09/2023,6.4
Thay,22/09/2023,5.666666667
Thay,23/09/2023,9.666666667
Thay,24/09/2023,6.666666667
Thay,25/09/2023,6.857142857
Thay,26/09/2023,11.375
Thay,27/09/2023,11
Thay,28/09/2023,5.5
Thay,29/09/2023,7.285714286
Thay,30/09/2023,3.125
Thay,01/10/2023,7.571428571
Thay,02/10/2023,5.666666667
Thay,03/10/2023,4.5
Thay,04/10/2023,8.75
Thay,05/10/2023,2.5
Thay,06/10/2023,5.4
Thay,07/10/2023,9.666666667
Thay,08/10/2023,3.857142857
Thay,09/10/2023,9.8
Thay,10/10/2023,3.666666667
Thay,11/10/2023,7.3
Thay,12/10/2023,8.2
Thay,13/10/2023,4.333333333
Thay,14/10/2023,7.5
Thay,15/10/2023,7.6
Thay,16/10/2023,7.333333333
Thay,17/10/2023,8
Thay,18/10/2023,11
Thay,19/10/2023,9
Thay,20/10/2023,8.5
Thay,21/10/2023,4.4
Thay,22/10/2023,6.444444444
Thay,23/10/2023,11.25
Thay,24/10/2023,10
Thay,25/10/2023,4
Thay,26/10/2023,2
Thay,27/10/2023,6
Thay,28/10/2023,6.25
Thay,29/10/2023,8.8
Thay,30/10/2023,4.2
Thay,31/10/2023,0.5
Thay,01/11/2023,5.5
Thay,02/11/2023,8.6
Thay,03/11/2023,7.142857143
Thay,04/11/2023,3.5
Thay,05/11/2023,7
Thay,06/11/2023,5
Thay,07/11/2023,7
Thay,08/11/2023,6.625
Thay,09/11/2023,9
Thay,10/11/2023,8
Thay,11/11/2023,6
Thay,12/11/2023,4.75
Thay,13/11/2023,4
Thay,14/11/2023,2.666666667
Thay,15/11/2023,6.5
Thay,16/11/2023,7.25
Thay,17/11/2023,10.25
Thay,18/11/2023,8.2
Thay,19/11/2023,4
Thay,20/11/2023,3.5
Thay,21/11/2023,7
Thay,22/11/2023,9.4
Thay,23/11/2023,4
Thay,24/11/2023,7
Thay,25/11/2023,4.5
Thay,26/11/2023,6.5
Thay,27/11/2023,5.8
Thay,28/11/2023,3.5
Thay,29/11/2023,4.8
Thay,30/11/2023,7.25
Thay,01/12/2023,5
Thay,02/12/2023,6.6
Thay,03/12/2023,2.25
Thay,04/12/2023,8.833333333
Thay,05/12/2023,8.666666667
Thay,06/12/2023,7.666666667
Thay,07/12/2023,12.75
Thay,08/12/2023,7
Thay,09/12/2023,5.666666667
Thay,10/12/2023,6
Thay,11/12/2023,3.75
Thay,12/12/2023,1.666666667
Thay,13/12/2023,8.125
Thay,14/12/2023,11.4
Thay,15/12/2023,8.714285714
Thay,16/12/2023,8
Thay,17/12/2023,9
Thay,18/12/2023,7.857142857
Thay,19/12/2023,2.666666667
Thay,20/12/2023,6.333333333
Thay,21/12/2023,6.2
Thay,22/12/2023,5.8
Thay,23/12/2023,5.75
Thay,24/12/2023,6
Thay,25/12/2023,8.375
Thay,26/12/2023,7.166666667
Thay,27/12/2023,5
Thay,28/12/2023,7.666666667
Thay,29/12/2023,6.375
Thay,30/12/2023,5.25
Thay,31/12/2023,8.857142857
Thesk,01/01/2019,6
Thesk,02/01/2019,6
Thesk,03/01/2019,6
Thesk,04/01/2019,5
Thesk,05/01/2019,9
Thesk,06/01/2019,9
Thesk,08/01/2019,7.6
Thesk,09/01/2019,10.25
Thesk,10/01/2019,10
Thesk,11/01/2019,6.333333333
Thesk,13/01/2019,7
Thesk,14/01/2019,7.833333333
Thesk,15/01/2019,8.4
Thesk,16/01/2019,6
Thesk,17/01/2019,8
Thesk,18/01/2019,7
Thesk,19/01/2019,10
Thesk,20/01/2019,4.333333333
Thesk,21/01/2019,4
Thesk,22/01/2019,7.5
Thesk,23/01/2019,11
Thesk,24/01/2019,8.666666667
Thesk,25/01/2019,11
Thesk,26/01/2019,5
Thesk,27/01/2019,9.333333333
Thesk,28/01/2019,7.5
Thesk,29/01/2019,4
Thesk,30/01/2019,3
Thesk,31/01/2019,10
Thesk,01/02/2019,6.666666667
Thesk,02/02/2019,0
Thesk,04/02/2019,9.333333333
Thesk,05/02/2019,10
Thesk,06/02/2019,4.5
Thesk,07/02/2019,0
Thesk,09/02/2019,8.4
Thesk,10/02/2019,8.25
Thesk,11/02/2019,9
Thesk,12/02/2019,9.75
Thesk,13/02/2019,14
Thesk,15/02/2019,11.5
Thesk,16/02/2019,6.5
Thesk,18/02/2019,8.5
Thesk,19/02/2019,11
Thesk,20/02/2019,8.666666667
Thesk,21/02/2019,7.333333333
Thesk,22/02/2019,4.166666667
Thesk,23/02/2019,9
Thesk,24/02/2019,3
Thesk,26/02/2019,12.5
Thesk,27/02/2019,5.5
Thesk,28/02/2019,7.6
Thesk,01/03/2019,7.6
Thesk,02/03/2019,7
Thesk,04/03/2019,2.4
Thesk,05/03/2019,14
Thesk,06/03/2019,14
Thesk,07/03/2019,12
Thesk,08/03/2019,13
Thesk,09/03/2019,10
Thesk,10/03/2019,8.5
Thesk,11/03/2019,8.666666667
Thesk,12/03/2019,6.25
Thesk,13/03/2019,7.333333333
Thesk,14/03/2019,5
Thesk,15/03/2019,8
Thesk,16/03/2019,13
Thesk,18/03/2019,12
Thesk,19/03/2019,9.666666667
Thesk,20/03/2019,3.5
Thesk,21/03/2019,7
Thesk,22/03/2019,8.333333333
Thesk,23/03/2019,3
Thesk,24/03/2019,4.2
Thesk,25/03/2019,6.2
Thesk,26/03/2019,6.75
Thesk,28/03/2019,14
Thesk,29/03/2019,4.666666667
Thesk,30/03/2019,2
Thesk,31/03/2019,10
Thesk,01/04/2019,7.571428571
Thesk,02/04/2019,4.75
Thesk,03/04/2019,2
Thesk,04/04/2019,7
Thesk,05/04/2019,7.333333333
Thesk,06/04/2019,7.75
Thesk,08/04/2019,12
Thesk,09/04/2019,13
Thesk,10/04/2019,13
Thesk,11/04/2019,10
Thesk,13/04/2019,8.5
Thesk,15/04/2019,7
Thesk,16/04/2019,5.5
Thesk,17/04/2019,4.5
Thesk,18/04/2019,5.4
Thesk,19/04/2019,6
Thesk,20/04/2019,8
Thesk,21/04/2019,6
Thesk,22/04/2019,7.75
Thesk,23/04/2019,4.75
Thesk,24/04/2019,8.5
Thesk,25/04/2019,6.25
Thesk,26/04/2019,5.857142857
Thesk,27/04/2019,11
Thesk,28/04/2019,8
Thesk,29/04/2019,7.25
Thesk,30/04/2019,11
Thesk,01/05/2019,4.666666667
Thesk,02/05/2019,1.5
Thesk,03/05/2019,4.666666667
Thesk,04/05/2019,8
Thesk,05/05/2019,12
Thesk,06/05/2019,9
Thesk,07/05/2019,4
Thesk,08/05/2019,0
Thesk,09/05/2019,3.5
Thesk,10/05/2019,7
Thesk,11/05/2019,14
Thesk,12/05/2019,8.333333333
Thesk,13/05/2019,1.5
Thesk,14/05/2019,4
Thesk,15/05/2019,12.5
Thesk,17/05/2019,6
Thesk,18/05/2019,13.5
Thesk,19/05/2019,6.5
Thesk,20/05/2019,2.666666667
Thesk,21/05/2019,6
Thesk,22/05/2019,11
Thesk,23/05/2019,8.571428571
Thesk,24/05/2019,2
Thesk,25/05/2019,6
Thesk,26/05/2019,4.5
Thesk,27/05/2019,11.5
Thesk,28/05/2019,4.5
Thesk,29/05/2019,7.6
Thesk,30/05/2019,9.5
Thesk,31/05/2019,3.333333333
Thesk,01/06/2019,6.333333333
Thesk,02/06/2019,5
Thesk,04/06/2019,8.833333333
Thesk,05/06/2019,8.25
Thesk,06/06/2019,10
Thesk,08/06/2019,5.666666667
Thesk,09/06/2019,9
Thesk,10/06/2019,5
Thesk,11/06/2019,8.6
Thesk,12/06/2019,6
Thesk,13/06/2019,7.25
Thesk,14/06/2019,3
Thesk,15/06/2019,4.333333333
